"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"62",1,"ID","Tebing Tinggi","Clouds","overcast clouds",26.62,26.62,26.62,26.62,90,99.1623,3.3274,"2024-05-14 12:29:17.782585"
"63",1,"ID","Makassar","Clouds","few clouds",28.03,28.03,28.03,35.03,100,119.4221,-5.14,"2024-05-14 12:29:18.179483"
"64",1,"ID","Jakarta","Clouds","scattered clouds",28.16,27.65,28.38,32.67,81,106.8451,-6.2146,"2024-05-14 12:29:18.627326"
"65",1,"ID","Tangerang","Haze","haze",27.83,27.64,28.04,31.39,78,106.63,-6.1781,"2024-05-14 12:29:19.008145"
"66",1,"ID","Tangerang Selatan","Haze","haze",27.63,27.48,27.88,31.06,79,106.7085,-6.2955,"2024-05-14 12:29:19.383698"
"67",1,"ID","Bogor","Clouds","overcast clouds",26.19,26.19,26.59,26.19,91,106.7892,-6.5944,"2024-05-14 12:29:19.742554"
"68",1,"ID","Depok","Clouds","scattered clouds",27.28,27.16,27.55,30.37,80,106.8186,-6.4,"2024-05-14 12:29:20.295349"
"69",1,"ID","Bekasi","Clouds","scattered clouds",27.96,27.62,28.02,32.46,83,106.9896,-6.2349,"2024-05-14 12:29:20.996387"
"70",1,"ID","Manado","Clouds","scattered clouds",25.43,25.43,25.43,26.64,100,124.8455,1.487,"2024-05-14 12:29:21.545156"
"71",1,"ID","Jayapura","Clouds","overcast clouds",24.66,24.66,24.66,25.61,93,140.7,-2.5333,"2024-05-14 12:29:22.001604"
"72",1,"ID","Bandung","Clouds","overcast clouds",22.1,22.1,22.12,22.82,94,107.6186,-6.9039,"2024-05-14 12:29:22.462733"
"73",1,"ID","Pontianak","Rain","light rain",27.99,27.99,27.99,33.54,89,109.3333,-0.0333,"2024-05-14 12:29:22.981929"
"74",1,"ID","Ambon City","Rain","heavy intensity rain",27.71,26.08,27.71,33.64,95,128.1814,-3.6954,"2024-05-14 12:29:23.494364"
"75",1,"ID","Bima","Clouds","broken clouds",23.77,23.77,23.77,24.66,94,118.7167,-8.4667,"2024-05-14 12:29:23.945705"
"76",1,"ID","Banjarmasin","Clouds","scattered clouds",29.08,29.08,29.08,35.88,84,114.591,-3.3244,"2024-05-14 12:29:24.582232"
"77",1,"ID","Palu","Clouds","broken clouds",25.9,25.9,25.9,27.16,100,119.8707,-0.8917,"2024-05-14 12:29:25.232575"
"78",1,"ID","Kendari","Clouds","broken clouds",25.45,25.45,25.45,26.51,94,122.4989,-3.945,"2024-05-14 12:29:25.746051"
"79",1,"ID","Gorontalo","Clouds","overcast clouds",26.2,26.2,26.2,26.2,92,123.0595,0.5412,"2024-05-14 12:29:26.25986"
"80",1,"ID","Bitung","Clouds","scattered clouds",25.47,25.47,25.47,26.27,84,125.1824,1.4451,"2024-05-14 12:29:26.782417"
"81",1,"ID","Banda Aceh","Clouds","overcast clouds",28.24,28.24,28.24,32.71,80,95.3222,5.5577,"2024-05-14 12:29:27.183992"
"82",1,"ID","Pekanbaru","Rain","moderate rain",26.18,26.18,26.18,26.18,100,101.45,0.5333,"2024-05-14 12:29:27.532381"
"83",1,"ID","Padang","Rain","moderate rain",28.03,28.03,28.03,32.98,85,100.3543,-0.9492,"2024-05-14 12:29:28.069027"
"84",1,"ID","Kupang","Clouds","few clouds",29.32,29.32,29.32,36.32,84,123.5833,-10.1667,"2024-05-14 12:29:28.566316"
"85",1,"ID","Sorong","Clouds","broken clouds",28.34,28.34,28.34,32.62,78,131.25,-0.8833,"2024-05-14 12:29:28.9811"
"86",1,"ID","Denpasar","Clouds","few clouds",26.51,26.51,26.81,26.51,88,115.2167,-8.65,"2024-05-14 12:29:29.540154"
"87",1,"ID","Samarinda","Clouds","broken clouds",23.95,23.95,23.95,24.99,99,117.15,-0.5,"2024-05-14 15:17:16.626981"
"88",1,"ID","Balikpapan","Clouds","scattered clouds",28.55,28.55,28.55,35.32,89,116.8289,-1.2675,"2024-05-14 15:17:17.097454"
"89",1,"ID","Bandar Lampung","Clouds","overcast clouds",24,24,24,24.96,96,105.258,-5.4254,"2024-05-14 15:17:17.389767"
"90",1,"ID","Metro","Clouds","overcast clouds",24.76,24.76,24.76,25.77,95,105.3067,-5.1131,"2024-05-14 15:17:17.80276"
"91",1,"ID","Pringsewu","Rain","light rain",24.29,24.29,24.29,25.31,97,104.9744,-5.3582,"2024-05-14 15:17:18.149497"
"92",1,"ID","Palembang","Mist","mist",26.05,26.05,26.05,26.05,94,104.7458,-2.9167,"2024-05-14 15:17:18.522952"
"93",2,"ID","Palembang","Rain","light rain",26.05,26.05,26.05,26.05,94,104.7458,-2.9167,"2024-05-14 15:17:18.522952"
"94",1,"ID","Surabaya","Clouds","few clouds",28.97,28.97,28.97,33.42,74,112.7508,-7.2492,"2024-05-14 15:17:18.971012"
"95",1,"ID","Gresik","Clouds","broken clouds",28.95,28.95,28.95,34.6,80,112.6561,-7.1539,"2024-05-14 15:17:19.474376"
"96",1,"ID","Sidoarjo","Clouds","few clouds",28.98,28.98,28.98,33.45,74,112.7183,-7.4478,"2024-05-14 15:17:19.991523"
"97",1,"ID","Malang","Clouds","broken clouds",22.37,22.37,22.37,23.2,97,112.6304,-7.9797,"2024-05-14 15:17:20.46537"
"98",1,"ID","Probolinggo","Clouds","overcast clouds",25.23,25.23,25.23,26.05,86,113.2159,-7.7543,"2024-05-14 15:17:21.007735"
"99",1,"ID","Semarang","Clouds","scattered clouds",28.96,28.96,28.96,33.4,74,110.4203,-6.9932,"2024-05-14 15:17:21.552772"
"100",1,"PH","Solo","Clouds","overcast clouds",29.38,29.38,29.38,34.43,74,120.9012,13.7469,"2024-05-14 15:17:22.113774"
"101",1,"ID","Yogyakarta","Clouds","overcast clouds",23.62,23.62,23.62,24.44,92,110.3608,-7.7828,"2024-05-14 15:17:22.658212"
"102",1,"ID","Medan","Mist","mist",26.68,26.68,27.02,30.18,94,98.6667,3.5833,"2024-05-14 15:17:22.993804"
"103",1,"ID","Tebing Tinggi","Clouds","overcast clouds",25.89,25.89,25.89,26.94,92,99.1623,3.3274,"2024-05-14 15:17:23.511206"
"104",1,"ID","Makassar","Clouds","few clouds",26.03,26.03,26.03,26.03,100,119.4221,-5.14,"2024-05-14 15:17:23.990012"
"105",1,"ID","Jakarta","Clouds","scattered clouds",27.12,27.05,27.96,30.75,87,106.8451,-6.2146,"2024-05-14 15:17:24.357636"
"106",1,"ID","Tangerang","Haze","haze",27.73,27.04,27.95,31.43,80,106.63,-6.1781,"2024-05-14 15:17:24.822446"
"107",1,"ID","Tangerang Selatan","Haze","haze",27.17,26.88,27.79,30.44,83,106.7085,-6.2955,"2024-05-14 15:17:25.207616"
"108",1,"ID","Bogor","Clouds","overcast clouds",26.19,25.59,26.19,26.19,92,106.7892,-6.5944,"2024-05-14 15:17:25.542971"
"109",1,"ID","Depok","Clouds","scattered clouds",26.94,26.55,27.47,29.98,84,106.8186,-6.4,"2024-05-14 15:17:26.138346"
"110",1,"ID","Bekasi","Clouds","scattered clouds",27.09,27.02,27.94,30.88,89,106.9896,-6.2349,"2024-05-14 15:17:26.576661"
"111",1,"ID","Manado","Clouds","scattered clouds",25.43,25.43,25.43,26.64,100,124.8455,1.487,"2024-05-14 15:17:26.924032"
"112",1,"ID","Jayapura","Clouds","overcast clouds",23.66,23.66,23.66,24.54,94,140.7,-2.5333,"2024-05-14 15:17:27.453527"
"113",1,"ID","Bandung","Clouds","overcast clouds",22.1,22.1,22.12,22.82,94,107.6186,-6.9039,"2024-05-14 15:17:27.78379"
"114",1,"ID","Pontianak","Clouds","broken clouds",26.66,26.66,26.99,26.66,100,109.3333,-0.0333,"2024-05-14 15:17:28.060493"
"115",1,"ID","Ambon City","Clouds","scattered clouds",27.71,25.08,27.71,33.64,95,128.1814,-3.6954,"2024-05-14 15:17:28.481224"
"116",1,"ID","Bima","Clouds","broken clouds",22.71,22.71,22.71,23.52,95,118.7167,-8.4667,"2024-05-14 15:17:28.868139"
"117",1,"ID","Banjarmasin","Clouds","scattered clouds",27.08,27.08,27.08,30.75,88,114.591,-3.3244,"2024-05-14 15:17:29.405828"
"118",1,"ID","Palu","Clouds","broken clouds",25.31,25.31,25.31,26.46,98,119.8707,-0.8917,"2024-05-14 15:17:29.673958"
"119",1,"ID","Kendari","Clouds","overcast clouds",24.61,24.61,24.61,25.63,96,122.4989,-3.945,"2024-05-14 15:17:30.223836"
"120",1,"ID","Gorontalo","Clouds","overcast clouds",25.36,25.36,25.36,26.46,96,123.0595,0.5412,"2024-05-14 15:17:30.656974"
"121",1,"ID","Bitung","Clouds","overcast clouds",25.47,25.47,25.47,26.29,85,125.1824,1.4451,"2024-05-14 15:17:30.997127"
"122",1,"ID","Banda Aceh","Clouds","overcast clouds",27.88,27.88,27.88,31.95,81,95.3222,5.5577,"2024-05-14 15:17:31.497491"
"123",1,"ID","Pekanbaru","Clouds","few clouds",26.18,26.18,26.18,26.18,100,101.45,0.5333,"2024-05-14 15:17:32.018244"
"124",1,"ID","Padang","Rain","light rain",27.03,27.03,27.03,30.5,87,100.3543,-0.9492,"2024-05-14 15:17:32.58344"
"125",1,"ID","Kupang","Clear","clear sky",29.32,29.32,29.32,36.32,89,123.5833,-10.1667,"2024-05-14 15:17:33.080408"
"126",1,"ID","Sorong","Clouds","overcast clouds",27.57,27.57,27.57,31.31,82,131.25,-0.8833,"2024-05-14 15:17:33.579733"
"127",1,"ID","Denpasar","Clouds","few clouds",26.51,26.51,26.81,26.51,88,115.2167,-8.65,"2024-05-14 15:17:33.958768"
"128",1,"ID","Samarinda","Clouds","overcast clouds",23.6,23.6,23.6,24.6,99,117.15,-0.5,"2024-05-14 18:19:06.15263"
"129",1,"ID","Balikpapan","Clouds","scattered clouds",28.55,28.55,28.55,35.32,89,116.8289,-1.2675,"2024-05-14 18:19:06.545483"
"130",1,"ID","Bandar Lampung","Clouds","overcast clouds",23.82,23.82,23.82,24.79,97,105.258,-5.4254,"2024-05-14 18:19:06.938097"
"131",1,"ID","Metro","Clouds","overcast clouds",24.54,24.54,24.54,25.53,95,105.3067,-5.1131,"2024-05-14 18:19:07.470623"
"132",1,"ID","Pringsewu","Clouds","overcast clouds",23.75,23.75,23.75,24.74,98,104.9744,-5.3582,"2024-05-14 18:19:07.792746"
"133",1,"ID","Palembang","Clouds","scattered clouds",26.05,26.05,26.05,26.05,100,104.7458,-2.9167,"2024-05-14 18:19:08.153305"
"134",1,"ID","Surabaya","Clouds","few clouds",26.97,26.97,26.97,31.73,100,112.7508,-7.2492,"2024-05-14 18:19:08.544164"
"135",1,"ID","Gresik","Clouds","overcast clouds",26.95,26.95,26.95,30,84,112.6561,-7.1539,"2024-05-14 18:19:08.926768"
"136",1,"ID","Sidoarjo","Clouds","few clouds",26.98,26.98,26.98,31.77,100,112.7183,-7.4478,"2024-05-14 18:19:09.32707"
"137",1,"ID","Malang","Clouds","overcast clouds",21.73,21.73,21.73,22.47,96,112.6304,-7.9797,"2024-05-14 18:19:09.758943"
"138",1,"ID","Probolinggo","Clouds","overcast clouds",24.98,24.98,24.98,25.7,83,113.2159,-7.7543,"2024-05-14 18:19:10.024141"
"139",1,"ID","Semarang","Clouds","overcast clouds",28.96,28.96,28.96,33.4,74,110.4203,-6.9932,"2024-05-14 18:19:10.300082"
"140",1,"PH","Solo","Clouds","overcast clouds",28.62,28.62,28.62,32.95,76,120.9012,13.7469,"2024-05-14 18:19:10.797942"
"141",1,"ID","Yogyakarta","Clouds","overcast clouds",23.2,23.2,23.2,23.98,92,110.3608,-7.7828,"2024-05-14 18:19:11.304565"
"142",1,"ID","Medan","Mist","mist",26.68,26.68,27.02,30.18,94,98.6667,3.5833,"2024-05-14 18:19:11.736438"
"143",1,"ID","Tebing Tinggi","Clouds","broken clouds",25.3,25.3,25.3,26.37,95,99.1623,3.3274,"2024-05-14 18:19:12.144719"
"144",1,"ID","Makassar","Clouds","few clouds",25.03,25.03,25.03,26.2,100,119.4221,-5.14,"2024-05-14 18:19:12.482902"
"145",1,"ID","Jakarta","Clouds","overcast clouds",26.76,26.61,28.07,29.88,88,106.8451,-6.2146,"2024-05-14 18:19:12.951098"
"146",1,"ID","Tangerang","Haze","haze",26.84,26.61,28.07,29.74,84,106.63,-6.1781,"2024-05-14 18:19:13.433038"
