"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"121",1,"ID","Pekanbaru","Clouds","scattered clouds",34.18,34.18,34.18,38.45,1005,4.12,49,101.45,0.5333,"2025-05-26 10:15:43.1729"
"122",1,"ID","Padang","Clouds","broken clouds",31.03,31.03,31.03,38.03,1009,2.21,73,100.3543,-0.9492,"2025-05-26 10:15:43.437319"
"123",1,"ID","Kupang","Clouds","broken clouds",28.32,28.32,28.32,35.32,1009,1.54,100,123.5833,-10.1667,"2025-05-26 10:15:43.960743"
"124",1,"ID","Sorong","Clouds","overcast clouds",27.08,27.08,27.08,30.32,1009,5.66,84,131.25,-0.8833,"2025-05-26 10:15:44.278498"
"125",1,"ID","Denpasar","Clouds","broken clouds",28.81,28.81,28.81,35.06,1008,2.06,84,115.2167,-8.65,"2025-05-26 10:15:44.58119"
"126",1,"ID","Cirebon","Clouds","overcast clouds",29.45,29.45,29.45,36.45,1008,1.68,87,108.557,-6.7063,"2025-05-26 10:15:44.816718"
"127",1,"ID","Tasikmalaya","Rain","very heavy rain",27.63,27.63,27.63,32.75,1009,0.97,91,108.2207,-7.3274,"2025-05-26 10:15:45.168746"
"128",1,"ID","Samarinda","Clouds","overcast clouds",26.49,26.49,26.49,26.49,1008,1.1,97,117.15,-0.5,"2025-05-26 12:16:55.942779"
"129",1,"ID","Balikpapan","Clouds","few clouds",27.55,27.55,27.55,32.94,1008,0,94,116.8289,-1.2675,"2025-05-26 12:16:56.364735"
"130",1,"ID","Bandar Lampung","Clouds","overcast clouds",25,25,25,26.01,1009,0.49,94,105.258,-5.4254,"2025-05-26 12:16:56.886173"
"131",1,"ID","Metro","Clouds","overcast clouds",25.77,25.77,25.77,26.75,1009,0.52,90,105.3067,-5.1131,"2025-05-26 12:16:57.327521"
"132",1,"ID","Pringsewu","Clouds","overcast clouds",24.71,24.71,24.71,25.74,1010,1.26,96,104.9744,-5.3582,"2025-05-26 12:16:57.845488"
"133",1,"ID","Palembang","Clouds","few clouds",28.05,28.05,28.05,32.71,1008,1.54,83,104.7458,-2.9167,"2025-05-26 12:16:58.117246"
"134",1,"ID","Surabaya","Clouds","few clouds",25.57,25.57,25.97,26.61,1009,0.51,93,112.7508,-7.2492,"2025-05-26 12:16:58.640449"
"135",1,"ID","Gresik","Clouds","overcast clouds",25.55,25.55,25.95,26.59,1010,1.97,93,112.6561,-7.1539,"2025-05-26 12:16:59.159637"
"136",1,"ID","Sidoarjo","Clouds","few clouds",25.98,25.59,25.98,25.98,1009,0.51,100,112.7183,-7.4478,"2025-05-26 12:16:59.668744"
"137",1,"ID","Malang","Clouds","overcast clouds",26.12,26.12,26.12,26.12,1011,1.26,98,112.6304,-7.9797,"2025-05-26 12:17:00.145957"
"138",1,"ID","Probolinggo","Clouds","overcast clouds",28.17,28.17,28.17,33.92,1010,1.02,88,113.2159,-7.7543,"2025-05-26 12:17:00.468867"
"139",1,"ID","Semarang","Clouds","few clouds",26.96,26.96,28.09,31.04,1009,1.03,94,110.4203,-6.9932,"2025-05-26 12:17:00.72905"
"140",1,"PH","Solo","Clouds","overcast clouds",29.52,29.52,29.52,34.56,1009,6.49,73,120.9012,13.7469,"2025-05-26 12:17:01.04054"
"141",1,"ID","Yogyakarta","Clouds","overcast clouds",30.49,30.49,30.49,37.49,1010,0.43,79,110.3608,-7.7828,"2025-05-26 12:17:01.292286"
"142",1,"ID","Medan","Clouds","broken clouds",29.02,29.02,29.02,34.58,1008,6.17,79,98.6667,3.5833,"2025-05-26 12:17:01.861626"
"143",1,"ID","Tebing Tinggi","Clouds","overcast clouds",26.78,26.78,26.78,30.3,1008,1.39,92,99.1623,3.3274,"2025-05-26 12:17:02.247637"
"144",1,"ID","Makassar","Clouds","scattered clouds",27.03,27.03,27.03,31.26,1009,1.03,94,119.4221,-5.14,"2025-05-26 12:17:02.584743"
"145",1,"ID","Jakarta","Clouds","scattered clouds",27.12,26.61,27.27,30.64,1009,2.06,86,106.8451,-6.2146,"2025-05-26 12:17:02.929132"
"146",1,"ID","Tangerang","Clouds","few clouds",26.79,26.61,27.26,29.53,1009,5.14,83,106.63,-6.1781,"2025-05-26 12:17:03.425093"
"147",1,"ID","Tangerang Selatan","Clouds","few clouds",27.09,26.44,27.1,30.04,1009,5.14,81,106.7085,-6.2955,"2025-05-26 12:17:03.698215"
"148",1,"ID","Bogor","Clouds","overcast clouds",29,29,29,36,1010,1.32,87,106.7892,-6.5944,"2025-05-26 12:17:04.234618"
"149",1,"ID","Depok","Haze","haze",28.05,26.55,29.1,32.22,1009,2.06,80,106.8186,-6.4,"2025-05-26 12:17:04.558407"
"150",1,"ID","Bekasi","Haze","haze",27.02,27.02,27.24,30.69,1009,2.06,89,106.9896,-6.2349,"2025-05-26 12:17:05.043692"
"151",1,"ID","Manado","Clouds","few clouds",27.43,27.43,27.43,31.86,1010,1.54,89,124.8455,1.487,"2025-05-26 12:17:05.351356"
"152",1,"ID","Jayapura","Clouds","broken clouds",24.66,24.66,24.66,25.51,1012,1.67,89,140.7,-2.5333,"2025-05-26 12:17:05.767187"
"153",1,"ID","Bandung","Rain","moderate rain",25.83,25.83,25.83,26.84,1011,0.53,91,107.6186,-6.9039,"2025-05-26 12:17:06.30802"
"154",1,"ID","Pontianak","Clouds","scattered clouds",26.99,26.99,26.99,31.13,1008,1.03,94,109.3333,-0.0333,"2025-05-26 12:17:06.609693"
"155",1,"ID","Ambon City","Clouds","few clouds",27.71,27.08,27.71,33.64,1010,1.03,95,128.1814,-3.6954,"2025-05-26 12:17:07.002128"
"156",1,"ID","Bima","Clouds","overcast clouds",25.55,25.55,25.55,26.64,1011,0.86,95,118.7167,-8.4667,"2025-05-26 12:17:07.405294"
"157",1,"ID","Banjarmasin","Clouds","overcast clouds",29.08,29.08,29.08,35.65,1008,1.15,83,114.591,-3.3244,"2025-05-26 12:17:07.661639"
"158",1,"ID","Palu","Clouds","overcast clouds",26.45,26.45,26.45,26.45,1011,0.6,96,119.8707,-0.8917,"2025-05-26 12:17:07.958122"
"159",1,"ID","Kendari","Clouds","few clouds",25.47,25.47,25.47,26.45,1010,1.36,91,122.4989,-3.945,"2025-05-26 12:17:08.43253"
"160",1,"ID","Gorontalo","Clouds","few clouds",25.66,25.66,25.66,26.74,1010,0.75,94,123.0595,0.5412,"2025-05-26 12:17:08.733524"
"161",1,"ID","Bitung","Clouds","few clouds",26.69,26.69,26.69,29.46,1010,0.89,85,125.1824,1.4451,"2025-05-26 12:17:09.054665"
"162",1,"ID","Banda Aceh","Clouds","overcast clouds",27.85,27.85,27.85,31.03,1009,6.78,75,95.3222,5.5577,"2025-05-26 12:17:09.462067"
"163",1,"ID","Pekanbaru","Clouds","scattered clouds",31.18,31.18,31.18,35.76,1007,1.54,62,101.45,0.5333,"2025-05-26 12:17:09.789192"
"164",1,"ID","Padang","Clouds","broken clouds",27.03,27.03,27.03,30.1,1010,1.58,83,100.3543,-0.9492,"2025-05-26 12:17:10.32603"
"165",1,"ID","Kupang","Clouds","few clouds",26.32,26.32,26.32,26.32,1010,0.51,94,123.5833,-10.1667,"2025-05-26 12:17:10.642326"
"166",1,"ID","Sorong","Clouds","overcast clouds",27.1,27.1,27.1,30.37,1010,5.3,84,131.25,-0.8833,"2025-05-26 12:17:11.00368"
"167",1,"ID","Denpasar","Clouds","scattered clouds",27.81,27.81,27.81,32.99,1009,3.6,89,115.2167,-8.65,"2025-05-26 12:17:11.400307"
"168",1,"ID","Cirebon","Clouds","overcast clouds",28.89,28.89,28.89,35.89,1009,2.65,88,108.557,-6.7063,"2025-05-26 12:17:11.688235"
"169",1,"ID","Tasikmalaya","Rain","moderate rain",26.9,26.9,26.9,30.95,1010,0.23,95,108.2207,-7.3274,"2025-05-26 12:17:12.243862"
"170",1,"ID","Samarinda","Clouds","overcast clouds",26.26,26.26,26.26,26.26,1009,1.03,95,117.15,-0.5,"2025-05-26 14:11:17.148816"
"171",1,"ID","Balikpapan","Clouds","scattered clouds",27.55,27.55,27.55,32.94,1009,0,94,116.8289,-1.2675,"2025-05-26 14:11:17.517278"
"172",1,"ID","Bandar Lampung","Clouds","overcast clouds",25.03,25.03,25.03,26.04,1011,0.4,94,105.258,-5.4254,"2025-05-26 14:11:17.888487"
"173",1,"ID","Metro","Clouds","overcast clouds",25.67,25.67,25.67,26.54,1010,0.31,86,105.3067,-5.1131,"2025-05-26 14:11:18.40147"
