"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"54",1,"ID","Semarang","Clouds","few clouds",29.96,28.64,29.96,34.94,1006,7.2,70,110.4203,-6.9932,"2025-01-31 06:12:14.114239"
"55",1,"PH","Solo","Clouds","few clouds",27.64,27.64,27.64,30.46,1008,8.7,74,120.9012,13.7469,"2025-01-31 06:12:14.521838"
"56",1,"ID","Yogyakarta","Clouds","overcast clouds",32.28,32.28,32.28,35.4,1005,1.94,52,110.3608,-7.7828,"2025-01-31 06:12:14.915107"
"57",1,"ID","Medan","Clouds","scattered clouds",30.02,30.02,30.02,36.09,1009,4.63,74,98.6667,3.5833,"2025-01-31 06:12:15.493475"
"58",1,"ID","Tebing Tinggi","Clouds","broken clouds",29.12,29.12,29.12,32.25,1009,2.97,66,99.1623,3.3274,"2025-01-31 06:12:16.052406"
"59",1,"ID","Makassar","Clouds","scattered clouds",30.03,30.03,30.03,36.12,1006,3.09,74,119.4221,-5.14,"2025-01-31 06:12:16.408349"
"60",1,"ID","Jakarta","Clouds","overcast clouds",30.23,29.05,30.51,35.35,1007,4.63,69,106.8451,-6.2146,"2025-01-31 06:12:16.887997"
"61",1,"ID","Tangerang","Clouds","scattered clouds",29.84,29.04,30.5,34.42,1007,6.71,69,106.63,-6.1781,"2025-01-31 06:12:17.236074"
"62",1,"ID","Tangerang Selatan","Clouds","scattered clouds",28.88,28.88,30.34,31.78,1007,6.69,66,106.7085,-6.2955,"2025-01-31 06:12:17.650935"
"63",1,"ID","Bogor","Clouds","overcast clouds",27.17,27.17,27.17,29.92,1008,2.73,78,106.7892,-6.5944,"2025-01-31 06:12:18.017143"
"64",1,"ID","Depok","Clouds","overcast clouds",29.03,28.55,30.01,32.43,1007,4.63,68,106.8186,-6.4,"2025-01-31 06:12:18.477113"
"65",1,"ID","Bekasi","Clouds","overcast clouds",30.02,30.02,30.48,35.09,1007,4.63,70,106.9896,-6.2349,"2025-01-31 06:12:19.127947"
"66",1,"ID","Manado","Clouds","scattered clouds",31.43,31.43,31.43,38.43,1006,1.54,74,124.8455,1.487,"2025-01-31 06:12:19.664304"
"67",1,"ID","Jayapura","Clouds","overcast clouds",30.66,30.66,30.66,36.15,1004,3.38,68,140.7,-2.5333,"2025-01-31 06:12:20.192381"
"68",1,"ID","Bandung","Clouds","overcast clouds",26.1,25.46,27.21,26.1,1008,0.89,82,107.6186,-6.9039,"2025-01-31 06:12:20.654317"
"69",1,"ID","Pontianak","Clouds","broken clouds",27.75,27.75,27.75,31.35,1007,5,79,109.3333,-0.0333,"2025-01-31 06:12:20.981504"
"70",1,"ID","Ambon City","Clouds","scattered clouds",32.08,32.08,32.08,37.89,1004,2.06,62,128.1814,-3.6954,"2025-01-31 06:12:21.442257"
"71",1,"ID","Bima","Rain","light rain",26.17,26.17,26.17,26.17,1006,3.2,86,118.7167,-8.4667,"2025-01-31 06:12:21.87551"
"72",1,"ID","Banjarmasin","Clouds","overcast clouds",29.08,29.08,29.08,31.82,1005,1.88,64,114.591,-3.3244,"2025-01-31 06:12:22.276514"
"73",1,"ID","Palu","Rain","light rain",29.05,29.05,29.05,34.88,1006,2.22,80,119.8707,-0.8917,"2025-01-31 06:12:22.768568"
